"employee_id","directorate","role","grade","tgv_name","tv_name","baseline_score","user_score","tv_match_rate"
EMP101122,HR & Corp Affairs,Brand Executive,IV,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,95,90.48
EMP101123,HR & Corp Affairs,Data Analyst,III,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,87,76.32
EMP101124,Technology,Brand Executive,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,109,106.86
EMP101125,HR & Corp Affairs,Supply Planner,V,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,115,108.49
EMP101126,Technology,Finance Officer,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,80,72.73
EMP101127,Commercial,Brand Executive,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,94,86.24
EMP101128,Commercial,Sales Supervisor,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,82,78.1
EMP101129,Commercial,HRBP,IV,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,101,97.12
EMP101130,Technology,Brand Executive,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,104,97.2
EMP101131,Technology,Finance Officer,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,108,93.1
EMP101132,HR & Corp Affairs,Finance Officer,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,112,106.67
EMP101133,Technology,Sales Supervisor,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,108,102.86
EMP101134,Commercial,Supply Planner,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,109,100.0
EMP101135,Technology,Data Analyst,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,116,108.41
EMP101136,Commercial,Brand Executive,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,116,110.48
EMP101137,Technology,Data Analyst,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,109,101.87
EMP101138,Technology,Supply Planner,V,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,137,129.25
EMP101139,Commercial,Sales Supervisor,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101140,Commercial,Data Analyst,IV,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,128,112.28
EMP101141,Technology,Finance Officer,III,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,109,99.09
EMP101142,Technology,Brand Executive,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,113,99.12
EMP101143,Technology,Sales Supervisor,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,127,120.95
EMP101144,Technology,Brand Executive,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,93,86.11
EMP101145,Commercial,Brand Executive,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,90,85.71
EMP101146,Commercial,Brand Executive,III,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,109,104.81
EMP101147,Technology,HRBP,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,111,108.82
EMP101148,HR & Corp Affairs,Sales Supervisor,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,137,128.04
EMP101149,HR & Corp Affairs,Brand Executive,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,83,75.45
EMP101150,HR & Corp Affairs,Finance Officer,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,118,112.38
EMP101151,Commercial,HRBP,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,86,81.9
EMP101152,Commercial,Brand Executive,IV,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,109,95.61
EMP101153,HR & Corp Affairs,Data Analyst,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,91,89.22
EMP101154,HR & Corp Affairs,Supply Planner,III,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,116,105.45
EMP101155,HR & Corp Affairs,Data Analyst,III,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,109,106.86
EMP101156,Technology,HRBP,III,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,109,104.81
EMP101157,HR & Corp Affairs,Brand Executive,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,108,98.18
EMP101158,HR & Corp Affairs,Data Analyst,III,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,127,118.69
EMP101159,Commercial,Finance Officer,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,111,100.91
EMP101160,HR & Corp Affairs,Finance Officer,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101161,Technology,Finance Officer,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,87,82.86
EMP101162,Technology,Finance Officer,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,86,80.37
EMP101163,Commercial,Finance Officer,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,99,90.0
EMP101164,Commercial,Data Analyst,V,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,104,101.96
EMP101165,Technology,Finance Officer,III,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,83,75.45
EMP101166,Technology,Finance Officer,III,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,106,96.36
EMP101167,HR & Corp Affairs,Finance Officer,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,86,81.13
EMP101168,Technology,HRBP,IV,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,134,131.37
EMP101169,HR & Corp Affairs,Brand Executive,III,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,89,82.41
EMP101170,Commercial,Data Analyst,III,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,127,115.45
EMP101171,Technology,HRBP,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,109,99.09
EMP101172,Technology,Data Analyst,III,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,109,99.09
EMP101173,Technology,Data Analyst,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,81,75.7
EMP101174,HR & Corp Affairs,Sales Supervisor,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,109,102.83
EMP101175,Commercial,Sales Supervisor,IV,"Conscientiousness, Reliability, Adaptability, Stress Tolerance",Conscientious-Steadiness,116.0,80,68.97
EMP101176,HR & Corp Affairs,HRBP,III,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,117,109.35
EMP101177,Technology,Brand Executive,IV,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,109,95.61
EMP101178,Technology,Brand Executive,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,84,76.36
EMP101179,HR & Corp Affairs,Supply Planner,V,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,117,106.36
EMP101180,Technology,Supply Planner,III,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,109,104.81
EMP101181,HR & Corp Affairs,Finance Officer,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,104,96.3
EMP101182,Commercial,Brand Executive,IV,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,115,109.52
EMP101183,HR & Corp Affairs,Finance Officer,IV,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,118,103.51
EMP101184,HR & Corp Affairs,Data Analyst,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,122,111.93
EMP101185,Commercial,Finance Officer,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,115,109.52
EMP101186,HR & Corp Affairs,Brand Executive,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,110,102.8
EMP101187,HR & Corp Affairs,Data Analyst,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,110,100.0
EMP101188,Commercial,HRBP,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101189,HR & Corp Affairs,Supply Planner,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,134,121.82
EMP101190,HR & Corp Affairs,Data Analyst,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,87,80.56
EMP101191,HR & Corp Affairs,HRBP,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,140,133.33
EMP101192,Technology,Sales Supervisor,IV,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,114,106.54
EMP101193,Commercial,Finance Officer,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,103,96.26
EMP101194,HR & Corp Affairs,HRBP,V,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,105,97.22
EMP101195,HR & Corp Affairs,Finance Officer,V,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101196,Technology,Finance Officer,V,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,90,78.95
EMP101197,Technology,Data Analyst,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,89,83.96
EMP101198,HR & Corp Affairs,Supply Planner,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,82,75.23
EMP101199,Commercial,Brand Executive,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,109,100.0
EMP101200,Technology,Finance Officer,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,119,108.18
EMP101201,Commercial,Finance Officer,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,120,114.29
EMP101202,Commercial,Finance Officer,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,109,103.81
EMP101203,HR & Corp Affairs,Sales Supervisor,V,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,88,86.27
EMP101204,HR & Corp Affairs,Finance Officer,IV,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,109,103.81
EMP101205,HR & Corp Affairs,Finance Officer,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,109,100.93
EMP101206,Commercial,Data Analyst,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,109,100.0
EMP101207,HR & Corp Affairs,Finance Officer,III,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,130,120.37
EMP101208,HR & Corp Affairs,Brand Executive,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101209,HR & Corp Affairs,HRBP,III,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,127,122.12
EMP101210,Commercial,Finance Officer,V,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,103,100.98
EMP101211,Technology,Brand Executive,IV,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,137,125.69
EMP101212,Technology,Supply Planner,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,136,123.64
EMP101213,Technology,Sales Supervisor,III,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,110,100.92
EMP101214,Technology,Sales Supervisor,V,"Leadership, Influence, Social Orientation, Collaboration",Dominant-Influencer,109.0,107,98.17
EMP101215,HR & Corp Affairs,Brand Executive,V,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,102,97.14
EMP101216,Commercial,Supply Planner,III,"Adaptability, Stress Tolerance, Social Orientation, Collaboration",Steadiness-Influencer,114.0,111,97.37
EMP101217,Technology,HRBP,IV,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,104,98.11
EMP101218,Technology,Sales Supervisor,V,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,104,98.11
EMP101219,Technology,Finance Officer,IV,"Adaptability, Stress Tolerance, Leadership, Influence",Steadiness-Dominant,108.0,139,128.7
EMP101220,Commercial,Data Analyst,IV,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,109,103.81
EMP101221,Technology,Supply Planner,V,"Social Orientation, Collaboration, Conscientiousness, Reliability",Influencer-Conscientious,104.0,104,100.0
EMP101222,Technology,Sales Supervisor,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,100,93.46
EMP101223,Commercial,HRBP,V,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,131,119.09
EMP101224,Technology,Sales Supervisor,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,106,96.36
EMP101225,Technology,HRBP,IV,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,97,95.1
EMP101226,Commercial,Brand Executive,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,121,115.24
EMP101227,HR & Corp Affairs,Data Analyst,V,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,109,106.86
EMP101228,Technology,HRBP,V,"Conscientiousness, Reliability, Leadership, Influence",Conscientious-Dominant,102.0,109,106.86
EMP101229,Technology,HRBP,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,125,119.05
EMP101230,Technology,Supply Planner,III,"Conscientiousness, Reliability, Social Orientation, Collaboration",Conscientious-Influencer,105.0,136,129.52
EMP101231,Commercial,Supply Planner,IV,"Social Orientation, Collaboration, Leadership, Influence",Influencer-Dominant,110.0,89,80.91
EMP101232,Technology,HRBP,III,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,94,89.52
EMP101233,HR & Corp Affairs,Brand Executive,IV,"Leadership, Influence, Conscientiousness, Reliability",Dominant-Conscientious,105.0,109,103.81
EMP101234,Technology,Finance Officer,IV,"Adaptability, Stress Tolerance, Conscientiousness, Reliability",Steadiness-Conscientious,110.0,125,113.64
EMP101235,HR & Corp Affairs,Supply Planner,III,"Social Orientation, Collaboration, Adaptability, Stress Tolerance",Influencer-Steadiness,106.0,109,102.83
EMP101236,Technology,Data Analyst,V,"Leadership, Influence, Adaptability, Stress Tolerance",Dominant-Steadiness,107.0,116,108.41
